City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
700,Sivaki,RU,52.6333,126.75,7.05,70,66,6.91,broken clouds
701,Murupara,NZ,-38.4667,176.7,71.28,81,100,5.26,overcast clouds
702,Katherine,AU,-14.4667,132.2667,84.52,65,100,0.0,overcast clouds
703,Santa Marta,CO,11.2408,-74.199,79.9,70,13,8.01,few clouds
704,Seymchan,RU,62.8833,152.4333,-32.84,99,8,1.36,clear sky
705,Atasu,KZ,48.6814,71.6433,20.25,71,5,13.18,clear sky
706,Carupano,VE,10.6678,-63.2585,75.29,86,63,8.75,broken clouds
707,Gunjur,GM,13.2019,-16.7339,64.47,68,0,2.3,clear sky
708,Thunder Bay,CA,48.4001,-89.3168,-2.43,74,0,4.61,clear sky
709,Myitkyina,MM,25.3833,97.4,73.11,44,100,1.88,overcast clouds
710,Korgen,NO,66.0771,13.8153,34.27,87,100,12.3,light snow
